"x1" "x2" "y"
"88" -1.473062 0.600232 1
"413" -1.369472 1.324959 1
"6744" 0.546289 -0.383536 0
"1997" -0.873106 -0.635861 1
"5310" 0.126529 0.216677 0
"361" -1.383176 -0.926919 1
"5332" 0.132737 0.140655 0
"3892" -0.311041 0.574973 0
"4005" -0.277196 1.093198 0
"8486" 1.040455 0.062707 1
"9493" 1.352565 0.902142 1
"6806" 0.564987 -1.06077 1
"3228" -0.510354 -1.164713 1
"6416" 0.454421 -0.098383 0
"752" -1.266975 1.333973 1
"733" -1.272729 0.576739 1
"8630" 1.082582 0.950202 1
"6183" 0.383665 -1.345742 1
"9262" 1.279139 0.743156 1
"7285" 0.700571 -0.879223 1
"4313" -0.178387 0.168362 0
"1212" -1.127557 -1.430715 1
"3958" -0.291156 -0.421526 0
"5307" 0.126146 -1.497809 1
"1554" -1.014389 1.140726 1
"3293" -0.486837 0.490935 0
"7712" 0.82094 -0.360934 1
"5334" 0.133375 0.134412 0
"4570" -0.096052 -1.260384 1
"71" -1.480695 0.062019 1
"8877" 1.160835 -1.353821 1
"1865" -0.917825 0.837915 0
"487" -1.347994 0.391168 1
"57" -1.484117 -1.265579 1
"5081" 0.054732 1.418494 1
"375" -1.380537 -0.955623 1
"9081" 1.224107 -0.608696 1
"9849" 1.456667 0.530806 1
"6470" 0.470704 0.99998 0
"4297" -0.181957 -0.259549 0
"3643" -0.385696 -0.388281 0
"549" -1.330047 -1.279258 1
"4925" 0.008543 0.346922 0
"4394" -0.152149 1.268561 1
"4805" -0.026886 1.378052 1
"9381" 1.317073 -0.136131 1
"9602" 1.385463 0.24453 1
"5758" 0.262805 -0.78646 1
"8708" 1.106652 -1.104048 1
"2171" -0.823548 -1.110564 1
"3978" -0.285714 -0.655145 0
"7099" 0.64385 0.402599 0
"4240" -0.198645 0.391053 0
"5252" 0.112601 0.874478 0
"4427" -0.144122 -0.636749 0
"574" -1.321844 0.981827 1
"6675" 0.53103 0.413385 0
"4601" -0.085916 -0.152198 0
"9521" 1.364206 0.656483 1
"8692" 1.102571 0.556538 0
"7705" 0.819752 -1.157688 1
"2217" -0.813096 0.852255 0
"6225" 0.396023 0.889668 0
"8377" 1.011208 1.31824 1
"1434" -1.057628 0.219863 0
"5316" 0.128688 0.841309 0
"4506" -0.115414 1.218579 1
"1858" -0.920303 -0.905591 1
"1103" -1.16088 1.458033 1
"2453" -0.74206 1.271849 1
"3973" -0.287435 0.741673 0
"5840" 0.287429 -1.150543 1
"4726" -0.050187 0.677931 0
"6997" 0.61941 -0.245743 0
"964" -1.198103 0.546267 1
"2573" -0.70437 -0.58382 1
"9250" 1.274712 1.39854 1
"5433" 0.1659 -0.867161 1
"4366" -0.161032 0.611215 0
"5327" 0.131377 -1.273999 1
"1211" -1.128462 0.568902 0
"3232" -0.508993 -0.101339 0
"5777" 0.268682 -0.456981 0
"78" -1.477978 -1.22001 1
"86" -1.473185 -0.487999 1
"8464" 1.034175 -1.287311 1
"7633" 0.798208 -0.670107 1
"8518" 1.049134 -1.125968 1
"5799" 0.274295 -0.828777 1
"8077" 0.92785 0.891211 0
"2001" -0.872314 1.050631 0
"5857" 0.291451 1.218228 1
"6" -1.498142 -1.31452 1
"9599" 1.384363 0.465439 1
"4958" 0.016524 -1.085797 1
"5106" 0.064008 -0.933437 1
"8983" 1.195155 -1.070886 1
"7234" 0.68416 -0.296141 0
"6168" 0.380277 -1.081482 1
"8631" 1.083022 -1.354029 1
"3603" -0.3984 -0.200758 0
"724" -1.275326 0.484082 1
"7548" 0.772033 1.007562 0
"729" -1.274232 0.279213 1
"663" -1.29152 -1.397946 1
"5683" 0.239415 -0.034583 0
"3042" -0.566554 -0.515442 0
"3864" -0.319816 -0.786559 1
"2066" -0.853883 -0.237492 0
"1830" -0.927342 -0.318801 1
"7519" 0.765006 0.496123 0
"8919" 1.175245 0.25758 1
"4705" -0.055653 1.195147 1
"6443" 0.463031 0.983833 0
"397" -1.373839 -1.307809 1
"9178" 1.25236 -0.892022 1
"1721" -0.9613 -1.132976 1
"1813" -0.933163 -0.871497 1
"5763" 0.263613 0.617572 0
"8976" 1.192653 -1.101434 1
"6779" 0.557719 0.610598 0
"2037" -0.864185 -1.444969 1
"8372" 1.009936 -0.203086 1
"8568" 1.065077 -0.555556 1
"2170" -0.824304 0.290822 0
"6475" 0.472317 0.862112 0
"8279" 0.983811 1.243311 1
"2824" -0.631504 -0.661186 1
"7137" 0.655047 -1.181277 1
"4133" -0.233348 0.171783 0
"7592" 0.784934 -0.175947 0
"1203" -1.132537 -0.759782 1
"312" -1.402392 0.503879 1
"7284" 0.700094 0.918606 0
"8881" 1.161774 0.119195 1
"773" -1.259206 -1.104404 1
"6297" 0.417504 0.14198 0
"221" -1.431763 0.311619 1
"1994" -0.876233 -0.277974 1
"151" -1.452092 -0.015273 1
"6192" 0.385922 1.400415 1
"5678" 0.236977 0.486405 0
"3947" -0.293665 -0.709668 0
"214" -1.434443 1.298552 1
"839" -1.239039 -0.097287 1
"7820" 0.853805 -1.212776 1
"7910" 0.878983 0.986485 0
"7355" 0.720297 -1.147774 1
"919" -1.216721 -0.550459 1
"1139" -1.150169 1.020426 1
"6436" 0.460744 -0.778662 1
"324" -1.398709 -0.41404 1
"2503" -0.727401 0.706489 0
"94" -1.471892 1.136331 1
"8490" 1.040833 0.205093 0
"8317" 0.995674 0.273353 0
"6703" 0.537609 0.932732 0
"206" -1.43806 0.966325 1
"603" -1.314646 1.10368 1
"4471" -0.126971 -0.323145 0
"1265" -1.109935 0.574629 0
"5229" 0.10047 0.852253 0
"1520" -1.027925 -1.130786 1
"5977" 0.324941 0.371857 0
"5579" 0.208334 -1.452515 1
"2072" -0.852915 0.889869 0
"1054" -1.173548 -1.451939 1
"1047" -1.174744 0.985946 1
"6425" 0.45722 1.05244 0
"2832" -0.62965 0.88152 0
"4105" -0.244451 -1.227159 1
"8337" 1.001236 -1.250727 1
"1730" -0.957394 1.031666 0
"559" -1.326381 -1.028728 1
"900" -1.221775 0.420182 1
"2497" -0.728773 0.617688 0
"2679" -0.675425 -0.366728 0
"3814" -0.333483 1.278924 1
"3507" -0.422512 -0.98319 1
"9756" 1.428597 0.569967 1
"1297" -1.09962 1.258501 1
"1686" -0.973006 -1.043541 1
"4288" -0.184049 -0.47169 0
"3101" -0.54781 0.724513 0
"6005" 0.332974 -1.261519 1
"4111" -0.242866 -1.320763 1
"5098" 0.061262 -0.845005 0
"150" -1.452356 -0.27965 1
"3388" -0.457607 -0.882696 1
"8828" 1.145502 1.091841 1
"4450" -0.135429 1.274151 1
"8476" 1.037608 -0.765889 1
"1109" -1.159257 -1.174188 1
"4907" 0.003979 0.913393 0
"2490" -0.731198 -0.084315 0
"6217" 0.393141 0.047384 0
"4804" -0.027019 -0.651532 0
"6964" 0.610346 0.376486 0
"7739" 0.829142 0.514655 0
"2878" -0.616709 -0.100304 0
"3456" -0.440683 -0.256878 0
"5738" 0.257735 -0.584606 0
"3993" -0.27958 1.110509 0
"3466" -0.436556 -1.460676 1
"4464" -0.129002 0.653758 0
"8827" 1.14523 -1.49544 1
"8720" 1.109737 -1.104743 1
"1764" -0.948645 -1.14767 1
"8702" 1.105891 -0.324322 1
"8239" 0.972898 -0.133802 1
"5493" 0.183591 -0.674126 0
"3634" -0.388813 -0.212497 0
"99" -1.470051 0.746045 1
"8510" 1.047245 0.71376 0
"6931" 0.599897 0.131153 0
"3944" -0.295262 0.798688 0
"4633" -0.07887 -0.784491 0
"8608" 1.075856 0.501372 0
"916" -1.217476 -0.272873 1
"8526" 1.053306 1.254516 1
"609" -1.31293 0.959146 1
"1496" -1.036246 -1.350961 1
"3599" -0.398867 -0.620237 0
"3217" -0.511966 1.387556 1
"8079" 0.927963 0.274944 0
"2272" -0.796259 0.693807 0
"1041" -1.176456 -1.37063 1
"49" -1.485181 0.417521 1
"2823" -0.632151 0.474459 0
"8528" 1.054156 -1.39844 1
"39" -1.487504 -0.969801 1
"8758" 1.12438 0.065401 1
"6429" 0.458203 -1.30244 1
"7601" 0.787515 -0.152993 0
"9298" 1.290296 -1.357889 1
"3360" -0.465996 1.368417 1
"866" -1.231874 -0.019717 1
"7595" 0.785533 0.085636 0
"6868" 0.585072 0.324388 0
"2731" -0.664923 -0.088566 0
"4048" -0.2611 0.939181 0
"4613" -0.083619 -0.771555 0
"6956" 0.608179 -1.05053 1
"2762" -0.653368 -1.215485 1
"9326" 1.299216 0.257084 1
"6014" 0.334857 0.734054 0
"7941" 0.887935 1.156962 1
"544" -1.331643 0.067489 1
"6670" 0.52949 -1.388948 1
"2426" -0.749207 -1.461809 1
"9139" 1.239709 -0.189017 1
"208" -1.43649 0.481162 1
"3453" -0.441175 1.373979 1
"2333" -0.778264 1.438799 1
"72" -1.480585 1.096019 1
"8871" 1.159523 0.866675 1
"8175" 0.953864 0.947858 0
"1507" -1.032542 -0.191126 1
"8413" 1.021447 -0.721825 1
"1201" -1.13303 1.324865 1
"9773" 1.431521 -0.954629 1
"6725" 0.541257 0.770254 0
"5154" 0.079197 -1.399672 1
"3251" -0.50226 -0.207072 0
"6645" 0.523069 0.901563 0
"9299" 1.290806 0.085448 1
"7755" 0.833897 -1.413224 1
"8904" 1.170846 -1.472183 1
"6521" 0.486413 -1.156365 1
"1209" -1.128917 1.458987 1
"5994" 0.331032 0.473652 0
"9196" 1.257297 -0.335466 1
"8009" 0.90603 -1.090926 1
"7182" 0.670154 0.504676 0
"3899" -0.309301 -0.074424 0
"2357" -0.774167 -1.026804 1
"5274" 0.119053 1.227896 1
"6520" 0.486132 0.675881 0
"6145" 0.373259 0.653607 0
"6001" 0.332458 -0.035076 0
"4128" -0.234924 1.182241 1
"2425" -0.749398 0.247805 0
"7530" 0.767236 0.688983 0
"7541" 0.770022 0.573312 0
"7876" 0.869176 -0.831519 1
"2980" -0.585107 -0.157893 0
"5391" 0.153935 0.233141 0
"7648" 0.800968 -0.072106 0
"2988" -0.583583 -0.157262 0
"1648" -0.984086 -0.977469 1
"3821" -0.331693 -0.494166 0
"4623" -0.082079 -0.14684 0
"1456" -1.05164 -1.32624 1
"700" -1.281179 0.310843 1
"655" -1.294763 -0.876929 1
"5916" 0.306518 -0.20929 0
"618" -1.30983 -0.200781 1
"8126" 0.939825 0.961887 0
"6113" 0.363157 1.105944 0
"934" -1.211028 -0.717555 1
"592" -1.317308 -0.207797 1
"1705" -0.965388 0.341937 0
"1476" -1.045709 -1.371863 1
"1066" -1.169934 0.129282 1
"6218" 0.393244 0.77419 0
"8310" 0.993895 -0.512428 1
"3691" -0.371288 0.411068 0
"3872" -0.31762 0.302334 0
"6179" 0.381994 -0.392476 0
"282" -1.411387 0.389866 1
"6738" 0.544792 -0.054928 0
"5196" 0.091873 0.963634 0
"2208" -0.815494 0.804308 0
"5810" 0.275993 -1.402689 1
"5074" 0.052658 -0.823795 0
"3337" -0.47594 0.204326 0
"3091" -0.552868 0.561034 0
"5803" 0.27455 1.4799 1
"3845" -0.325715 -0.052991 0
"7451" 0.746207 1.493257 1
"3816" -0.332508 1.358871 1
"6374" 0.442956 0.633401 0
"5780" 0.269079 1.370376 1
"4963" 0.017623 1.038738 1
"9798" 1.440914 0.201275 1
"3135" -0.538858 -0.693077 1
"6284" 0.414294 0.287461 0
"7922" 0.882133 -0.974842 1
"7404" 0.732616 0.590674 0
"1924" -0.89909 0.024814 0
"4445" -0.137129 0.007304 0
"6935" 0.600341 0.652582 0
"5797" 0.274017 -1.417449 1
"2927" -0.601456 -0.985207 1
"627" -1.307943 0.51456 1
"9653" 1.401573 -0.613863 1
"2411" -0.754259 0.520064 0
"7197" 0.673905 1.038829 0
"1617" -0.992834 0.752951 0
"4096" -0.247588 0.228458 0
"8838" 1.14856 -0.372281 1
"4972" 0.019678 -0.313431 0
"4389" -0.153806 1.351211 1
"5602" 0.2154 0.746049 0
"6410" 0.453617 0.686018 0
"9398" 1.321233 -0.850177 1
"7406" 0.73325 0.430192 0
"6155" 0.376408 -0.514436 0
"4492" -0.118782 -0.227767 0
"6424" 0.456721 -1.217881 1
"6237" 0.402318 -1.4537 1
"8499" 1.043962 -0.203209 1
"8755" 1.124007 -0.382173 1
"8492" 1.041348 -0.900978 1
"1748" -0.952817 0.759018 0
"2958" -0.592102 0.991271 0
"1316" -1.095619 0.642561 0
"3178" -0.524314 0.233329 0
"6058" 0.347093 -0.240855 0
"8832" 1.146768 -1.249738 1
"4461" -0.129237 0.89415 0
"722" -1.275613 -0.58584 1
"4275" -0.187867 -0.072909 0
"8939" 1.179488 1.081898 1
"9346" 1.305918 0.107885 1
"6938" 0.601146 -1.403945 1
"5647" 0.228346 -0.382137 0
"3332" -0.476911 1.124089 0
"5336" 0.134915 -0.929117 1
"6403" 0.450891 0.510542 0
"4342" -0.170086 -0.67587 0
"9186" 1.254951 -1.354094 1
"265" -1.418151 -1.315203 1
"1984" -0.878421 -0.368975 1
"8627" 1.082263 -1.299552 1
"2621" -0.691167 1.197041 0
"6223" 0.39518 0.967801 0
"3272" -0.495448 -0.884784 1
"1795" -0.940612 -0.239519 1
"8330" 0.997894 0.180583 0
"6174" 0.38082 -1.080177 1
"5283" 0.12137 -0.804013 0
"5010" 0.031999 0.077851 0
"4609" -0.085123 -0.045053 0
"1003" -1.187266 -0.976393 1
"2359" -0.773835 -1.358316 1
"233" -1.430194 -0.759277 1
"8527" 1.053975 -1.215557 1
"4598" -0.086462 -0.725651 0
"3505" -0.422582 -1.487842 1
"4354" -0.165662 1.21413 1
"8547" 1.059952 -0.519681 1
"2039" -0.863862 0.192746 0
"81" -1.476813 0.281231 1
"7993" 0.901212 0.447571 0
"4721" -0.051622 -1.380951 1
"762" -1.263456 0.821756 1
"3233" -0.508103 -0.412524 0
"8935" 1.178726 0.123614 1
"8925" 1.176081 -1.084343 1
"3655" -0.382991 -1.183217 1
"4197" -0.213055 1.073561 0
"1942" -0.894442 -0.134454 0
"1004" -1.186485 -1.308069 1
"7990" 0.900528 0.290233 0
"4282" -0.186036 -1.277212 1
"9271" 1.281989 -0.107407 1
"160" -1.449887 -0.963668 1
"2489" -0.731289 -1.339628 1
"248" -1.424531 1.101067 1
"4169" -0.222889 -0.874259 1
"2590" -0.699877 -1.478897 1
"7080" 0.638147 -1.144541 1
"594" -1.31721 -0.800457 1
"3278" -0.492951 -0.158124 0
"2296" -0.789877 -0.952595 1
"6268" 0.410003 0.733267 0
"3636" -0.388074 -0.760105 1
"8013" 0.908887 -0.771451 1
"3965" -0.289673 0.623222 0
"2329" -0.779171 -1.084562 1
"5583" 0.210177 0.555509 0
"2250" -0.803224 -0.143545 0
"6888" 0.58934 0.041008 0
"874" -1.228807 0.574418 1
"6726" 0.541336 -0.07897 0
"198" -1.439872 -1.16668 1
"4928" 0.009071 -0.635621 0
"168" -1.44794 -0.079356 1
"4269" -0.190037 0.185063 0
"8931" 1.177388 1.277398 1
"8381" 1.011875 1.392201 1
"848" -1.236305 -0.10973 1
"5151" 0.078242 1.486908 1
"4223" -0.203303 -0.193647 0
"2414" -0.754052 0.165452 0
"8446" 1.029785 -0.88915 1
"8063" 0.923185 -1.386133 1
"3307" -0.483629 0.127662 0
"1198" -1.134038 0.918759 1
"4226" -0.202817 1.221574 1
"1767" -0.947902 -0.962827 1
"1763" -0.948964 0.087679 0
"7895" 0.874551 -0.097133 0
"1050" -1.174356 -0.97199 1
"3903" -0.308574 -0.971925 1
"8680" 1.098789 -1.164902 1
"6331" 0.427363 0.51322 0
"9954" 1.484554 0.837524 1
"9975" 1.49076 -0.535066 1
"3140" -0.537566 0.118277 0
"6642" 0.522225 -0.975851 1
"53" -1.484478 1.443471 1
"9365" 1.311361 0.539557 1
"2820" -0.633235 1.456445 1
"2906" -0.60816 -0.88488 1
"6240" 0.403035 -0.680069 0
"2891" -0.612185 0.918489 0
"8171" 0.952951 -0.657097 1
"7495" 0.75808 -1.156609 1
"1087" -1.164613 -0.520033 1
"528" -1.335994 -1.106636 1
"8557" 1.062001 0.153104 0
"3244" -0.503364 -1.092509 1
"2670" -0.678449 0.00789 0
"3400" -0.455333 0.70894 0
"9784" 1.435664 -0.818233 1
"5209" 0.095114 0.444262 0
"4694" -0.059687 -0.946908 1
"2649" -0.684671 -0.207895 0
"9516" 1.361338 -0.017316 1
"3064" -0.560977 -0.989586 1
"852" -1.235901 -0.509079 1
"701" -1.281123 0.635634 1
"8918" 1.175035 -0.697863 1
"1268" -1.109441 -1.440356 1
"9874" 1.462829 -0.392877 1
"8366" 1.007708 0.168441 0
"5009" 0.031741 -1.087173 1
"8888" 1.16325 0.26863 1
"5895" 0.30244 -0.892642 1
"40" -1.487123 0.032543 1
"6195" 0.387687 0.04587 0
"215" -1.434376 0.076669 1
"833" -1.240222 0.84958 1
"1295" -1.100157 0.210589 1
"4567" -0.096447 1.115304 1
"3722" -0.362488 0.49348 0
"8553" 1.061628 -0.994077 1
"503" -1.342372 -0.229269 1
"478" -1.351317 1.160599 1
"4463" -0.129131 -0.740706 0
"5526" 0.193546 1.315976 1
"7688" 0.812117 -0.6469 1
"1171" -1.140104 0.691626 1
"4148" -0.228304 0.525871 0
"7380" 0.725648 -1.226285 1
"3465" -0.436899 0.807595 0
"2" -1.499224 -0.517983 1
"534" -1.334442 0.669226 1
"693" -1.283974 -1.093642 1
"5085" 0.05677 -1.301402 1
"3080" -0.555994 1.343509 1
"5748" 0.259957 -0.335578 0
"2667" -0.679739 -1.177141 1
"2174" -0.823249 -1.063098 1
"4820" -0.021799 -1.103007 1
"7353" 0.720218 -0.535611 1
"2281" -0.794022 1.160025 0
"2027" -0.867126 0.354099 0
"6590" 0.507581 1.251798 1
"6584" 0.507003 -0.293439 0
"8587" 1.070911 1.477939 1
"6515" 0.485297 -1.345141 1
"8569" 1.065111 -0.716993 1
"6255" 0.406467 1.082123 0
"2610" -0.695291 -1.120051 1
"7082" 0.639132 1.147667 0
"7777" 0.840719 0.875619 0
"2249" -0.803962 0.43373 0
"3529" -0.41718 -1.302674 1
"2776" -0.644464 0.110546 0
"1975" -0.883024 0.3634 0
"4834" -0.018703 0.341751 0
"6451" 0.466383 0.776418 0
"7638" 0.798534 1.3553 1
"5667" 0.234713 0.02812 0
"8034" 0.91545 0.725218 0
"2860" -0.622057 0.248244 0
"2981" -0.584766 -1.264681 1
"3344" -0.471913 1.225346 0
"257" -1.420246 -1.39878 1
"7830" 0.857667 -0.739328 1
"9830" 1.450285 -0.98221 1
"4157" -0.225644 0.25626 0
"1727" -0.959668 1.471248 1
"7059" 0.634602 -1.461594 1
"4324" -0.175007 0.697791 0
"6839" 0.57432 -1.025355 1
"1413" -1.062766 0.218606 0
"9435" 1.33262 1.060342 1
"9634" 1.397315 0.829309 1
"8453" 1.031733 -0.930001 1
"8188" 0.957515 0.817034 0
"9984" 1.494689 -0.406333 1
"4062" -0.257568 -0.546909 0
"5909" 0.304912 -1.061207 1
"5166" 0.083902 -0.601049 0
"3043" -0.565978 -0.508494 0
"695" -1.28256 -1.308374 1
"7162" 0.663047 0.835169 0
"7954" 0.891415 -0.289435 1
"3186" -0.5213 0.110371 0
"5016" 0.03372 1.499255 1
"7547" 0.771637 1.367113 1
"5890" 0.30144 0.749011 0
"8844" 1.150832 -0.664286 1
"6625" 0.517959 1.267073 1
"7452" 0.746295 -0.096358 0
"7160" 0.662801 0.621866 0
"3205" -0.515267 -1.457252 1
"7286" 0.700695 -0.102718 0
"5509" 0.189183 -0.963015 1
"6967" 0.611363 1.340073 1
"9641" 1.398626 0.41225 1
"351" -1.385825 -0.039848 1
"7195" 0.673798 0.138283 0
"3536" -0.414494 -0.525404 0
"4449" -0.135766 -0.221321 0
"9764" 1.430477 0.719802 1
"3615" -0.393665 1.333254 1
"6576" 0.504262 0.027982 0
"8438" 1.028083 -0.917907 1
"5862" 0.293118 1.387487 1
"4112" -0.241843 -1.478723 1
"8723" 1.110618 -0.962745 1
"1883" -0.911638 -1.263221 1
"3306" -0.483742 0.514387 0
"5897" 0.302573 -0.310931 0
"857" -1.235061 -1.434399 1
"7689" 0.812555 -0.344398 1
"6026" 0.337491 -0.377964 0
"1350" -1.0822 1.45109 1
"8934" 1.178272 0.780087 1
"2243" -0.805295 -0.615237 1
"1498" -1.036033 1.465173 1
"3006" -0.578595 -0.86081 1
"3502" -0.423618 -0.789302 1
"2676" -0.67619 -0.663384 1
"9608" 1.388302 1.443465 1
"4680" -0.06444 -0.061682 0
"5689" 0.240416 -0.689424 0
"4977" 0.021384 -1.454363 1
"2362" -0.772609 1.151632 0
"2166" -0.825061 0.876976 0
"4578" -0.093713 -1.036151 1
"5532" 0.194989 -1.205349 1
"6323" 0.425983 1.338794 1
"9718" 1.419223 -0.094319 1
"4416" -0.146947 0.545231 0
"3203" -0.516173 -0.692115 1
"8416" 1.021825 0.625648 0
"9244" 1.272757 0.858755 1
"6485" 0.47472 -0.562586 0
"2311" -0.785795 -0.27973 0
"953" -1.201989 0.178382 1
"8222" 0.967294 0.94823 0
"7507" 0.761697 -0.199153 0
"1380" -1.071793 1.432679 1
"59" -1.483808 1.191751 1
"4356" -0.165161 -1.108139 1
"2875" -0.617742 -0.806935 1
"9468" 1.345093 -1.309423 1
"3481" -0.429135 0.776163 0
"9507" 1.356885 -0.29131 1
"6093" 0.356687 0.144764 0
"32" -1.490255 -0.36992 1
"7166" 0.665471 0.905391 0
"9362" 1.310921 0.944941 1
"8247" 0.976038 -1.349272 1
"6596" 0.510084 0.167506 0
"494" -1.344808 -1.030653 1
"8047" 0.918432 1.1047 1
"5119" 0.069676 -0.553918 0
"7676" 0.808171 -1.094525 1
"3916" -0.304494 1.273857 1
"4136" -0.232293 0.542672 0
"2845" -0.627109 -0.167688 0
"4355" -0.16555 -0.479603 0
"5931" 0.311316 1.401575 1
"5365" 0.147412 0.914518 0
"7762" 0.835285 -0.581704 1
"8887" 1.163168 -1.336212 1
"1816" -0.931751 -1.170731 1
"8513" 1.048366 1.397761 1
"480" -1.350427 -0.670018 1
"840" -1.238996 -1.418788 1
"6979" 0.615384 -1.227679 1
"4201" -0.212039 -0.650215 0
"1989" -0.877873 1.062614 0
"2909" -0.607079 0.569918 0
"9074" 1.219978 1.077734 1
"2455" -0.741853 0.291665 0
"2582" -0.701887 0.751605 0
"8369" 1.008424 0.851071 0
"1965" -0.886842 0.962918 0
"8917" 1.174778 1.323086 1
"415" -1.368932 -0.96889 1
"6994" 0.618683 0.939446 0
"9796" 1.440438 0.200262 1
"7769" 0.838864 -1.026439 1
"5128" 0.072478 -0.587249 0
"2933" -0.600771 0.296469 0
"9264" 1.279228 0.837755 1
"1179" -1.138175 -0.09957 1
"7251" 0.687548 -0.803915 1
"9382" 1.317732 0.786036 1
"3815" -0.333458 0.028924 0
"9755" 1.428239 0.362288 1
"9489" 1.351193 -0.161548 1
"9509" 1.357577 0.759756 1
"6336" 0.428892 1.357433 1
"1101" -1.161297 0.574487 1
"5992" 0.330799 0.003435 0
"4889" -0.001244 1.446511 1
"6019" 0.335655 0.646801 0
"4424" -0.144637 0.334664 0
"5468" 0.175537 -0.24961 0
"5472" 0.177318 0.544852 0
"5941" 0.313601 -0.08516 0
"7656" 0.804241 0.215693 0
"5830" 0.282995 0.687634 0
"1226" -1.123755 0.346727 1
"4194" -0.213559 0.349532 0
"8191" 0.958782 -0.421897 1
"6250" 0.405481 1.387355 1
"7995" 0.901738 -1.221113 1
"7352" 0.719802 1.205433 1
"4779" -0.033644 -1.217775 1
"4507" -0.114764 0.826359 0
"5211" 0.095419 -1.40693 1
"19" -1.493574 1.090238 1
"1845" -0.924705 -0.39634 1
"3412" -0.451133 0.547362 0
"6321" 0.424662 -0.488869 0
"8147" 0.944907 -1.397927 1
"3146" -0.53609 -0.038687 0
"8190" 0.958754 0.419918 0
"504" -1.34234 0.707399 1
"1233" -1.121637 0.919116 1
"8967" 1.189786 0.949794 1
"4045" -0.262824 -0.559749 0
"9483" 1.348878 -0.88536 1
"4011" -0.275572 0.163148 0
"7194" 0.673335 -0.742346 1
"4905" 0.00382 -1.164028 1
"1451" -1.052164 -0.14165 1
"7692" 0.813938 0.104241 0
"8123" 0.939318 1.141321 1
"6322" 0.425726 1.406106 1
"1696" -0.969776 1.483334 1
"3542" -0.412769 -1.330784 1
"8424" 1.023233 -0.739792 1
"4125" -0.235763 0.071318 0
"4678" -0.064985 0.061293 0
"8176" 0.953963 -0.758742 1
"5370" 0.149417 -0.550077 0
"9289" 1.286131 0.797785 1
"5257" 0.115249 0.403801 0
"4007" -0.276516 -1.458189 1
"8506" 1.045087 0.443848 0
"2015" -0.869785 -1.410396 1
"3988" -0.282164 -0.95378 1
"2500" -0.727876 0.979204 0
"7416" 0.73728 -1.123985 1
"4550" -0.10013 -0.917734 1
"8167" 0.952061 -1.181246 1
"8477" 1.037683 0.784517 0
"1384" -1.070474 1.389863 1
"911" -1.21834 -0.768654 1
"6160" 0.378513 -0.610886 0
"4720" -0.051659 0.314772 0
"4241" -0.197665 -0.195242 0
"3504" -0.422717 -0.74829 1
"3499" -0.424021 -0.89343 1
"6789" 0.559918 0.170059 0
"4043" -0.26417 0.346764 0
"9726" 1.421317 0.368509 1
"5217" 0.096927 -0.62265 0
"4384" -0.154499 1.051224 0
"7386" 0.727255 -0.577005 1
"9470" 1.345456 -0.569791 1
"5927" 0.310829 0.876557 0
"3125" -0.540712 -1.096159 1
"9883" 1.465234 0.832731 1
"3670" -0.378051 -1.221293 1
"3799" -0.338252 0.618799 0
"2943" -0.59746 0.501094 0
"390" -1.376291 -1.352167 1
"8021" 0.911381 1.439864 1
"3081" -0.555947 0.938194 0
"912" -1.218013 -1.181931 1
"9953" 1.484283 -0.12906 1
"7493" 0.757556 -1.09227 1
"473" -1.352155 -1.388851 1
"1681" -0.973783 0.43418 0
"8998" 1.199975 -1.324633 1
"4162" -0.224507 -1.385807 1
"4937" 0.011492 -0.481905 0
"9518" 1.362575 0.954212 1
"2203" -0.817009 1.418672 1
"5705" 0.245932 1.371974 1
"654" -1.295281 -0.618867 1
"5315" 0.128571 -0.884098 1
"1455" -1.05168 1.280709 1
"1216" -1.125667 0.095329 1
"4245" -0.196668 -0.669134 0
"8993" 1.19906 -1.451739 1
"6023" 0.33661 1.280401 1
"8273" 0.98252 0.912501 0
"1890" -0.909753 -1.05018 1
"2391" -0.76442 -1.111721 1
"5928" 0.310879 0.22112 0
"9302" 1.292455 -1.069942 1
"319" -1.40089 -0.923486 1
"4579" -0.093364 0.49925 0
"8011" 0.907848 1.273541 1
"6827" 0.5711 1.342472 1
"5157" 0.07985 -0.176249 0
"2060" -0.857019 -0.169582 0
"4302" -0.180455 0.351534 0
"2000" -0.872677 -0.564424 1
"6252" 0.406125 -0.412817 0
"8040" 0.916946 -1.309403 1
"1002" -1.187747 -1.356154 1
"6527" 0.488177 -1.435282 1
"9970" 1.488791 1.333915 1
"7679" 0.809462 1.406513 1
"7696" 0.815461 -0.092102 0
"9406" 1.322617 1.15421 1
"58" -1.484067 1.098931 1
"6097" 0.358612 -0.109169 0
"9889" 1.466852 0.311124 1
"726" -1.274794 0.515861 1
"2469" -0.738441 1.054122 0
"5813" 0.277486 0.510259 0
"5787" 0.270971 0.198913 0
"1953" -0.889799 -0.094806 0
"6463" 0.469119 -1.26436 1
"9364" 1.311259 0.988849 1
"1665" -0.978164 0.957317 0
"8230" 0.969782 -0.640783 1
"1663" -0.978451 0.119465 0
"6934" 0.599971 1.048328 0
"8423" 1.023135 -0.256626 1
"8725" 1.111265 1.00852 1
"298" -1.406944 1.063699 1
"7796" 0.84618 0.33688 0
"8355" 1.005493 -0.657312 1
"830" -1.240446 -0.174094 1
"1882" -0.912065 0.171337 0
"2608" -0.695442 -0.088081 0
"2954" -0.593017 -0.029992 0
"6479" 0.473618 0.341277 0
